Lambeth Invoices Over Specified Nett Amount,,,,,
,,,,,
Report Date:† 02/07/2012† 16:59:18,,,,,
,,,,,
Parameters: ,,,,,
Invoice Approval Date From:† 01-JUN-2012,,,,,
Invoice Approval Date To:††††† 30-JUN-2012,,,,,
Invoice Threshold Nett Amt:†† 500,,,,,
,,,,,
Body,Department,Supplier Name,Invoice Creation Date,Invoice Nett Amount,Subj Description
Lambeth,Children and Young People's Service,Supported Fostering Services,21/06/2012,3162.57,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,Supported Fostering Services,21/06/2012,3162.57,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,Supported Fostering Services,21/06/2012,3162.57,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,Supported Living Services (Kent) Ltd,20/06/2012,1729.07,SUPPORTED HOUSING - PRIVATE
Lambeth,Adults' and Community Services,Supreme Care Services Ltd,25/06/2012,5410.71,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Children and Young People's Service,Supreme Education PLC,01/05/2012966.75,AGENCY STAFF - OFFICERS
Lambeth,Children and Young People's Service,Supreme Education PLC,01/05/2012600.25,AGENCY STAFF - OFFICERS
Lambeth,Children and Young People's Service,Supreme Education PLC,01/05/2012525.5,AGENCY STAFF - OFFICERS
Lambeth,Children and Young People's Service,Supreme Education PLC,01/05/2012683.5,AGENCY STAFF - OFFICERS
Lambeth,Children and Young People's Service,Supreme Education PLC,01/06/2012618.12,AGENCY STAFF - OFFICERS
Lambeth,Children and Young People's Service,Supreme Education PLC,02/05/2012618.12,AGENCY STAFF - OFFICERS
Lambeth,Children and Young People's Service,Supreme Education PLC,07/06/2012663.6,AGENCY STAFF - OFFICERS
Lambeth,Children and Young People's Service,Supreme Education PLC,07/06/2012600.25,AGENCY STAFF - OFFICERS
Lambeth,Children and Young People's Service,Supreme Education PLC,07/06/2012683.5,AGENCY STAFF - OFFICERS
Lambeth,Children and Young People's Service,Supreme Education PLC,07/06/2012866.75,AGENCY STAFF - OFFICERS
Lambeth,Children and Young People's Service,Supreme Education PLC,07/06/2012966.75,AGENCY STAFF - OFFICERS
Lambeth,Children and Young People's Service,Supreme Education PLC,07/06/2012683.5,AGENCY STAFF - OFFICERS
Lambeth,Children and Young People's Service,Supreme Education PLC,07/06/2012600.25,AGENCY STAFF - OFFICERS
Lambeth,Children and Young People's Service,Supreme Education PLC,07/06/2012,1030.20,AGENCY STAFF - OFFICERS
Lambeth,Children and Young People's Service,Supreme Education PLC,07/06/2012600.25,AGENCY STAFF - OFFICERS
Lambeth,Children and Young People's Service,Supreme Education PLC,07/06/2012525.5,AGENCY STAFF - OFFICERS
Lambeth,Children and Young People's Service,Supreme Education PLC,07/06/2012562.75,AGENCY STAFF - OFFICERS
Lambeth,Children and Young People's Service,Supreme Education PLC,07/06/2012663.6,AGENCY STAFF - OFFICERS
Lambeth,Children and Young People's Service,Supreme Education PLC,07/06/2012600.25,AGENCY STAFF - OFFICERS
Lambeth,Children and Young People's Service,Supreme Education PLC,07/06/2012683.5,AGENCY STAFF - OFFICERS
Lambeth,Children and Young People's Service,Supreme Education PLC,07/06/2012866.75,AGENCY STAFF - OFFICERS
Lambeth,Children and Young People's Service,Supreme Education PLC,07/06/2012966.75,AGENCY STAFF - OFFICERS
Lambeth,Children and Young People's Service,Supreme Education PLC,07/06/2012523.84,AGENCY STAFF - OFFICERS
Lambeth,Children and Young People's Service,Supreme Education PLC,07/06/2012683.5,AGENCY STAFF - OFFICERS
Lambeth,Children and Young People's Service,Supreme Education PLC,07/06/2012600.25,AGENCY STAFF - OFFICERS
Lambeth,Children and Young People's Service,Supreme Education PLC,07/06/2012,1030.20,AGENCY STAFF - OFFICERS
Lambeth,Children and Young People's Service,Supreme Education PLC,07/06/2012576.5,AGENCY STAFF - OFFICERS
Lambeth,Children and Young People's Service,Supreme Education PLC,07/06/2012600.25,AGENCY STAFF - OFFICERS
Lambeth,Children and Young People's Service,Supreme Education PLC,07/06/2012525.5,AGENCY STAFF - OFFICERS
Lambeth,Children and Young People's Service,Supreme Education PLC,08/06/2012654.8,AGENCY STAFF - OFFICERS
Lambeth,Children and Young People's Service,Supreme Education PLC,12/06/2012618.12,AGENCY STAFF - OFFICERS
Lambeth,Children and Young People's Service,Supreme Education PLC,13/04/2012618.12,AGENCY STAFF - OFFICERS
Lambeth,Children and Young People's Service,Supreme Education PLC,13/06/2012546.8,AGENCY STAFF - OFFICERS
Lambeth,Children and Young People's Service,Supreme Education PLC,14/06/2012663.6,AGENCY STAFF - OFFICERS
Lambeth,Children and Young People's Service,Supreme Education PLC,15/06/2012600.25,AGENCY STAFF - OFFICERS
Lambeth,Children and Young People's Service,Supreme Education PLC,15/06/2012600.25,AGENCY STAFF - OFFICERS
Lambeth,Children and Young People's Service,Supreme Education PLC,15/06/2012683.5,AGENCY STAFF - OFFICERS
Lambeth,Children and Young People's Service,Supreme Education PLC,15/06/2012866.75,AGENCY STAFF - OFFICERS
Lambeth,Children and Young People's Service,Supreme Education PLC,15/06/2012966.75,AGENCY STAFF - OFFICERS
Lambeth,Children and Young People's Service,Supreme Education PLC,15/06/2012523.84,AGENCY STAFF - OFFICERS
Lambeth,Children and Young People's Service,Supreme Education PLC,15/06/2012600.25,AGENCY STAFF - OFFICERS
Lambeth,Children and Young People's Service,Supreme Education PLC,15/06/2012,1030.20,AGENCY STAFF - OFFICERS
Lambeth,Children and Young People's Service,Supreme Education PLC,15/06/2012600.25,AGENCY STAFF - OFFICERS
Lambeth,Children and Young People's Service,Supreme Education PLC,19/06/2012550.96,AGENCY STAFF - OFFICERS
Lambeth,Children and Young People's Service,Supreme Education PLC,20/06/2012576.5,AGENCY STAFF - OFFICERS
Lambeth,Children and Young People's Service,Supreme Education PLC,21/06/2012663.6,AGENCY STAFF - OFFICERS
Lambeth,Children and Young People's Service,Supreme Education PLC,21/06/2012663.6,AGENCY STAFF - OFFICERS
Lambeth,Children and Young People's Service,Supreme Education PLC,25/06/2012576.5,AGENCY STAFF - OFFICERS
Lambeth,Children and Young People's Service,Supreme Education PLC,27/04/2012683.5,AGENCY STAFF - OFFICERS
Lambeth,Children and Young People's Service,Supreme Education PLC,27/06/2012866.75,AGENCY STAFF - OFFICERS
Lambeth,Children and Young People's Service,Supreme Education PLC,27/06/2012,1030.20,AGENCY STAFF - OFFICERS
Lambeth,Children and Young People's Service,Supreme Education PLC,27/06/2012600.25,AGENCY STAFF - OFFICERS
Lambeth,Adults' and Community Services,Surrey Heights,25/06/2012,1268.96,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,Surrey Rest Homes Ltd,25/06/2012,1498.67,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,"Housing, Regeneration and Environment",Sustrans Ltd,14/06/2012,13300.00,"REPAIRS, MAINTENANCE & CLEANSING"
Lambeth,Children and Young People's Service,Swaay,18/06/2012,19573.40,PRIVATE RESIDENTIAL HOMES
Lambeth,Children and Young People's Service,Swaay,25/06/2012,18942.00,PRIVATE RESIDENTIAL HOMES
Lambeth,Children and Young People's Service,Synergy Fostering,10/04/2012,3342.90,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,Synergy Fostering,12/06/2012,3342.90,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,Synergy Fostering,12/06/2012,3342.90,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,Synergy Fostering,12/06/2012,3128.70,INDEPENDENT FOSTERING
Lambeth,"Housing, Regeneration and Environment",T Brown Group Ltd,13/06/2012,59183.35,PLANNED MAINTENANCE CONSTRUCTION/WORKS
Lambeth,"Housing, Regeneration and Environment",T Brown Group Ltd,18/04/2012,52876.91,PLANNED MAINTENANCE CONSTRUCTION/WORKS
Lambeth,"Housing, Regeneration and Environment",T Brown Group Ltd,18/04/2012,82308.74,PLANNED MAINTENANCE CONSTRUCTION/WORKS
Lambeth,Adults' and Community Services,T H White Ltd,20/06/2012757.2,EQUIPMENT - OTHER
Lambeth,Children and Young People's Service,Tact,15/06/2012,3376.20,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,Tact,15/06/2012,3084.15,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,Tact,15/06/2012,3151.20,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,Tact,15/06/2012,3084.15,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,Tact,15/06/2012,3151.20,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,Tact,15/06/2012,2982.05,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,Tact,15/06/2012,3084.15,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,Tact,19/06/2012,3564.38,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,Tact,22/05/2012,3267.29,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,Tact,22/05/2012,3049.55,INDEPENDENT FOSTERING
Lambeth,Adults' and Community Services,Talis Information Ltd,21/06/2012610,FURNITURE & FITTINGS PURCHASES
Lambeth,Adults' and Community Services,Talis Information Ltd,22/06/2012,1500.00,SOFTWARE LICENCES
Lambeth,Adults' and Community Services,Tamaris South East Ltd,25/06/2012,2008.89,RESIDENTIAL CARE VOLUNTARY SPOT
Lambeth,"Housing, Regeneration and Environment",TBS Adaptations Ltd,15/06/2012,6685.30,GRANTS-MISC ITEMS CS
Lambeth,"Housing, Regeneration and Environment",TBS Adaptations Ltd,15/06/2012,5856.00,ADAPTATIONS
Lambeth,"Housing, Regeneration and Environment",TBS Adaptations Ltd,27/02/2012,8598.00,GRANTS-MISC ITEMS CS
Lambeth,Adults' and Community Services,TCR Training Ltd,19/06/2012795,QUALIFICATION TRAINING - EXTERNAL
Lambeth,Adults' and Community Services,TCR Training Ltd,19/06/2012505,QUALIFICATION TRAINING - EXTERNAL
Lambeth,Adults' and Community Services,TCR Training Ltd,26/06/2012585,NON QUALIFICATION TRAINING - EXTERNAL
Lambeth,Adults' and Community Services,TCR Training Ltd,26/06/2012995,QUALIFICATION TRAINING - EXTERNAL
Lambeth,Children and Young People's Service,Teddies Nurseries Ltd,07/06/2012523.54,CHILDMINDERS SERVICE
Lambeth,Adults' and Community Services,Terrance House,25/06/2012,1797.90,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,"Housing, Regeneration and Environment",Terry Farrell & Partner Ltd,07/06/2012,25000.00,PROJECT COSTS
Lambeth,"Housing, Regeneration and Environment",Tesco Stores Ltd,20/06/2012,916564.00,CONTRACTORS FEES
Lambeth,Office of the Chief Executive/Finance and Resources,Tesco Stores Ltd,12/06/2012,2815.13,NON DOMESTIC RATEPAYERS REFUNDS
Lambeth,"Housing, Regeneration and Environment",Test Valley Mobility,06/01/2012,9331.00,ADAPTATIONS
Lambeth,"Housing, Regeneration and Environment",Test Valley Mobility,09/02/2012,3458.95,ADAPTATIONS
Lambeth,Office of the Chief Executive/Finance and Resources,TFL Surface Transport,29/05/2012,1315.00,CONGESTION CHARGES
Lambeth,Adults' and Community Services,Thames Reach Bondway,08/06/2012,49384.28,ACCOMMODATION BASED SERVICES
Lambeth,Adults' and Community Services,Thames Reach Bondway,08/06/2012,6450.72,STREET POPULATION OUTREACH
Lambeth,Adults' and Community Services,Thames Reach Bondway,08/06/2012,19352.20,ACCOMMODATION BASED SERVICES
Lambeth,Adults' and Community Services,Thames Reach Bondway,08/06/2012,35726.92,ACCOMMODATION BASED SERVICES
Lambeth,Adults' and Community Services,Thames Reach Bondway,08/06/2012,11908.96,STREET POPULATION OUTREACH
Lambeth,Adults' and Community Services,Thames Reach Bondway,08/06/2012,15709.84,STREET POPULATION OUTREACH
Lambeth,Adults' and Community Services,Thames Reach Bondway,08/06/2012,15939.40,ACCOMMODATION BASED SERVICES
Lambeth,Adults' and Community Services,Thames Reach Bondway,08/06/2012,3014.20,ACCOMMODATION BASED SERVICES
Lambeth,Adults' and Community Services,Thames Reach Bondway,08/06/2012,3014.20,ACCOMMODATION BASED SERVICES
Lambeth,Adults' and Community Services,Thames Reach Bondway,08/06/2012,3068.48,STREET POPULATION OUTREACH
Lambeth,Adults' and Community Services,Thames Reach Bondway,08/06/2012,1135.04,STREET POPULATION OUTREACH
Lambeth,Adults' and Community Services,Thames Reach Bondway,08/06/2012,24547.96,STREET POPULATION OUTREACH
Lambeth,Adults' and Community Services,Thames Reach Bondway,08/06/2012,26050.44,STREET POPULATION OUTREACH
Lambeth,Adults' and Community Services,Thames Water Utilities Ltd,11/06/2012,11767.36,WATER & SEWERAGE CHARGES
Lambeth,Adults' and Community Services,Thames Water Utilities Ltd,11/06/2012,4445.02,WATER & SEWERAGE CHARGES
Lambeth,Adults' and Community Services,Thames Water Utilities Ltd,11/06/2012727.63,WATER & SEWERAGE CHARGES
Lambeth,Adults' and Community Services,Thames Water Utilities Ltd,11/06/2012523.38,WATER & SEWERAGE CHARGES
Lambeth,Adults' and Community Services,Thames Water Utilities Ltd,20/06/2012713.86,WATER & SEWERAGE CHARGES
Lambeth,Adults' and Community Services,Thames Water Utilities Ltd,22/05/2012805.79,WATER & SEWERAGE CHARGES
Lambeth,Adults' and Community Services,Thames Water Utilities Ltd,29/05/2012,1457.22,WATER & SEWERAGE CHARGES
Lambeth,Children and Young People's Service,Thames Water Utilities Ltd,07/06/2012978.83,WATER & SEWERAGE CHARGES
Lambeth,"Housing, Regeneration and Environment",Thames Water Utilities Ltd,06/06/2012,1725.45,MISC EXPENSES - GENERAL
Lambeth,"Housing, Regeneration and Environment",Thames Water Utilities Ltd,28/06/2012996.29,MATERIALS - GENERAL
Lambeth,Office of the Chief Executive/Finance and Resources,Thames Water Utilities Ltd,20/06/2012,1798.39,WATER & SEWERAGE CHARGES
Lambeth,Office of the Chief Executive/Finance and Resources,Thames Water Utilities Ltd,20/06/2012873.08,WATER & SEWERAGE CHARGES
Lambeth,Office of the Chief Executive/Finance and Resources,Thames Water Utilities Ltd,24/05/2012819.49,WATER & SEWERAGE CHARGES
Lambeth,Adults' and Community Services,The Avenue Nursing Home,25/06/2012,1596.43,NURSING CARE PRIVATE SPOT
Lambeth,Children and Young People's Service,The Boulters,01/06/2012,1000.00,PRIVATE RESIDENTIAL HOMES
Lambeth,Children and Young People's Service,The Boulters,14/06/2012,4000.00,PRIVATE RESIDENTIAL HOMES
Lambeth,Children and Young People's Service,The Boulters,15/06/2012,4000.00,PRIVATE RESIDENTIAL HOMES
Lambeth,Children and Young People's Service,The Boulters,21/05/2012,4800.00,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,The Boulters,21/05/2012,1350.00,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,The Boulters,21/05/2012,4800.00,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,The Boulters,21/05/2012,1350.00,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,The Boulters,21/05/2012,4800.00,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,The Boulters,21/05/2012,1350.00,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,The Boulters,21/05/2012685.71,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,The Boulters,21/05/2012,4114.29,INDEPENDENT FOSTERING
Lambeth,Children and Young People's Service,The Caldecott Foundation,11/06/2012,14531.40,PRIVATE RESIDENTIAL HOMES
Lambeth,Children and Young People's Service,The Chelsea Group of Children,15/06/2012,8975.00,FEES - SPECIAL SCHOOLS
Lambeth,Children and Young People's Service,The Chelsea Group of Children,15/06/2012,7020.00,LEARNING RESOURCE (NOT ICT) - SCHOOLS
Lambeth,Adults' and Community Services,The Chestnuts Limited,13/06/2012,5167.40,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,The Chestnuts Limited,18/06/2012,4336.02,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,The Chestnuts Limited,25/06/2012,4336.02,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Adults' and Community Services,The Chestnuts Limited,25/06/2012,5167.40,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
Lambeth,Office of the Chief Executive/Finance and Resources,The College of Law,08/06/2012750,SUBSCRIPTIONS
Lambeth,Children and Young People's Service,The Complete Works Theatre Company Ltd,31/05/2012526.5,PROFESSIONAL FEES AND CHARGES
Lambeth,Adults' and Community Services,The Dulwich Care Centre,25/06/2012,1858.54,CONTRIBUTIONS - PRIVATE NURSING CARE
Lambeth,Adults' and Community Services,The Dulwich Care Centre,25/06/2012,1774.29,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,The Dulwich Care Centre,25/06/2012,1842.86,NURSING CARE - FNC - LAMBETH PCT
Lambeth,Adults' and Community Services,The Dulwich Care Centre,25/06/2012,1270.72,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,The Dulwich Care Centre,25/06/2012,1066.72,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,The Dulwich Care Centre,25/06/2012,1263.43,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,The Dulwich Care Centre,25/06/2012,2392.29,NURSING CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,The Dulwich Care Centre,25/06/2012,1854.73,NURSING CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,The Dulwich Care Centre,25/06/2012,2379.69,NURSING CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,The Dulwich Care Centre,25/06/2012,1774.29,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,The Dulwich Care Centre,25/06/2012,1875.09,CONTRIBUTIONS - PRIVATE NURSING CARE
Lambeth,Adults' and Community Services,The Dulwich Care Centre,25/06/2012,1789.37,CONTRIBUTIONS - PRIVATE NURSING CARE
Lambeth,Adults' and Community Services,The Dulwich Care Centre,25/06/2012,1876.33,CONTRIBUTIONS - PRIVATE NURSING CARE
Lambeth,Adults' and Community Services,The Dulwich Care Centre,25/06/2012,1774.29,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,The Dulwich Care Centre,25/06/2012,2366.02,NURSING CARE - FNC - LAMBETH PCT
Lambeth,Adults' and Community Services,The Dulwich Care Centre,25/06/2012,1774.29,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,The Dulwich Care Centre,25/06/2012,1854.00,CONTRIBUTIONS - PRIVATE NURSING CARE
Lambeth,Adults' and Community Services,The Dulwich Care Centre,25/06/2012,1774.29,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,The Dulwich Care Centre,25/06/2012,1774.29,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,The Dulwich Care Centre,25/06/2012,1774.29,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,The Dulwich Care Centre,25/06/2012,1774.29,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,The Dulwich Care Centre,25/06/2012,1774.29,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,The Dulwich Care Centre,25/06/2012,1844.57,NURSING CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,The Dulwich Care Centre,25/06/2012,1893.64,NURSING CARE - FNC - LAMBETH PCT
Lambeth,Adults' and Community Services,The Dulwich Care Centre,25/06/2012,1625.92,CONTRIBUTIONS - PRIVATE NURSING CARE
Lambeth,Adults' and Community Services,The Dulwich Care Centre,25/06/2012,1774.76,CONTRIBUTIONS - PRIVATE NURSING CARE
Lambeth,Adults' and Community Services,The Dulwich Care Centre,25/06/2012,1761.39,CONTRIBUTIONS - PRIVATE NURSING CARE
Lambeth,Adults' and Community Services,The Dulwich Care Centre,25/06/2012,2292.86,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,The Dulwich Care Centre,25/06/2012,1842.86,RESIDENTIAL CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,The Dulwich Care Centre,25/06/2012,1844.57,NURSING CARE PRIVATE SPOT
Lambeth,Adults' and Community Services,The Dulwich Care Centre,25/06/2012,1332.00,CLIENT CONTRIBUTIONS RESIDENTIAL CARE
